chr	start	stop
ENSG00000167749	chr19	50906352	50910738
ENSG00000129451	chr19	51012739	51020175
ENSG00000167757	chr19	51022216	51028039
ENSG00000186474	chr19	51029092	51035230
ENSG00000186806	chr19	51331536	51342124
ENSG00000105379	chr19	51345169	51366388
ENSG00000160318	chr19	51367098	51369003
ENSG00000182310	chr19	51689128	51712387
ENSG00000161551	chr19	51804816	51890950
ENSG00000198093	chr19	51889235	51905040
ENSG00000176024	chr19	51927147	51948759
ENSG00000269235	chr19	51949134	51981367
ENSG00000256683	chr19	51964340	51986856
ENSG00000197619	chr19	51991332	52008230
ENSG00000142556	chr19	52012765	52030240
ENSG00000256087	chr19	52031378	52095738
ENSG00000105568	chr19	52190048	52229518
ENSG00000196214	chr19	52269587	52296046
ENSG00000198464	chr19	52297169	52325922
ENSG00000221923	chr19	52369917	52385795
ENSG00000167555	chr19	52397849	52418412
ENSG00000167766	chr19	52594060	52690496
ENSG00000189190	chr19	52749942	52786807
ENSG00000198538	chr19	52797408	52857600
ENSG00000204604	chr19	52838010	52857649
ENSG00000213793	chr19	52904417	52923481
ENSG00000221874	chr19	52928475	52962823
ENSG00000180257	chr19	52949379	52962911
ENSG00000170949	chr19	53066606	53103436
ENSG00000170954	chr19	53107879	53133077
ENSG00000197937	chr19	53124072	53159075
ENSG00000197928	chr19	53235381	53254898
ENSG00000203326	chr19	53365693	53392217
ENSG00000196417	chr19	53389793	53430413
ENSG00000160336	chr19	53445001	53458261
ENSG00000198346	chr19	53467733	53496255
ENSG00000130844	chr19	53519527	53580269
ENSG00000179820	chr19	53864763	53876435
ENSG00000170906	chr19	54102728	54109257
ENSG00000105619	chr19	54107013	54115675
ENSG00000105618	chr19	54115410	54131719
ENSG00000088038	chr19	54137749	54155681
ENSG00000105617	chr19	54155161	54159721
ENSG00000167608	chr19	54160108	54173250
ENSG00000125505	chr19	54173412	54189882
ENSG00000170892	chr19	54189938	54194536
ENSG00000170889	chr19	54200809	54249003
ENSG00000167615	chr19	54448887	54462037
ENSG00000275183	chr19	54461732	54463778
ENSG00000167617	chr19	54465026	54473296
ENSG00000160439	chr19	55039108	55071291
ENSG00000131037	chr19	55072020	55087923
ENSG00000125503	chr19	55090914	55117637
ENSG00000105063	chr19	55229779	55259017
ENSG00000133265	chr19	55262223	55280381
ENSG00000233493	chr19	55379244	55384292
ENSG00000108107	chr19	55385932	55403250
ENSG00000108106	chr19	55399745	55407788
ENSG00000063241	chr19	55452985	55462343
ENSG00000090971	chr19	55485188	55487568
ENSG00000218891	chr19	55576774	55580848
ENSG00000179943	chr19	55591376	55601970
ENSG00000171443	chr19	55600022	55603138
ENSG00000213015	chr19	55635016	55643470
ENSG00000171425	chr19	55635459	55645623
ENSG00000173581	chr19	55641062	55653161
ENSG00000063244	chr19	55654146	55674715
ENSG00000063245	chr19	55675226	55709858
ENSG00000142409	chr19	56087366	56121295
ENSG00000167685	chr19	56132599	56160893
ENSG00000166770	chr19	56477250	56504362
ENSG00000196263	chr19	56507850	56530221
ENSG00000083844	chr19	57191500	57222846
ENSG00000268205	chr19	57304305	57308562
ENSG00000131845	chr19	57351307	57359898
ENSG00000256060	chr19	57363551	57365405
ENSG00000188785	chr19	57389850	57402992
ENSG00000197128	chr19	57466663	57477570
ENSG00000105136	chr19	57487711	57496097
ENSG00000121406	chr19	57527325	57557542
ENSG00000213762	chr19	57614233	57624724
ENSG00000121417	chr19	57630395	57644041
ENSG00000152443	chr19	57746815	57758148
ENSG00000178935	chr19	57803841	57814913
ENSG00000269343	chr19	57819721	57846238
ENSG00000204514	chr19	57848731	57889074
ENSG00000198466	chr19	57849859	57865117
ENSG00000166704	chr19	57977053	58003349
ENSG00000121413	chr19	58083838	58118427
ENSG00000181894	chr19	58126248	58155110
ENSG00000171606	chr19	58183029	58213562
ENSG00000198131	chr19	58228594	58277495
ENSG00000268516	chr19	58257270	58278808
ENSG00000142396	chr19	58305319	58315663
ENSG00000283103	chr19	58309727	58327248
ENSG00000121410	chr19	58345178	58353492
ENSG00000083845	chr19	58386400	58394806
ENSG00000268307	chr19	58400221	58400679
ENSG00000083838	chr19	58474017	58481230
ENSG00000083807	chr19	58479512	58512413
ENSG00000119574	chr19	58513530	58538911
ENSG00000130726	chr19	58544064	58550722
ENSG00000130724	chr19	58551566	58555105
ENSG00000130725	chr19	58555712	58558954
ENSG00000099326	chr19	58561931	58573575
ENSG00000196476	chr20	270863	290778
ENSG00000247315	chr20	297570	300321
ENSG00000177732	chr20	325595	330224
ENSG00000125841	chr20	346782	359660
ENSG00000101255	chr20	362835	397559
ENSG00000125826	chr20	407498	432139
ENSG00000125875	chr20	435480	462543
ENSG00000101266	chr20	472498	543835
ENSG00000101276	chr20	760080	776015
ENSG00000125898	chr20	833715	857463
ENSG00000125818	chr20	1113240	1189415
ENSG00000088832	chr20	1368978	1393172
ENSG00000088833	chr20	1442162	1473842
ENSG00000125834	chr20	2101827	2177038
ENSG00000226644	chr20	2207217	2213151
ENSG00000125835	chr20	2461634	2470853
ENSG00000101361	chr20	2652593	2658393
ENSG00000101365	chr20	2658395	2664219
ENSG00000088881	chr20	2692874	2760108
ENSG00000088882	chr20	2794074	2800627
ENSG00000132635	chr20	2835314	2841190
ENSG00000215305	chr20	2840703	2866732
ENSG00000132670	chr20	2864184	3039076
ENSG00000125901	chr20	3046052	3048250
ENSG00000185019	chr20	3107573	3160196
ENSG00000215251	chr20	3146519	3159865
ENSG00000088899	chr20	3162617	3173592
ENSG00000198171	chr20	3190350	3204685
ENSG00000125877	chr20	3208868	3223870
ENSG00000088854	chr20	3249305	3407625
ENSG00000088812	chr20	3471018	3651118
ENSG00000101220	chr20	3753508	3767781
ENSG00000125817	chr20	3783851	3786740
ENSG00000125843	chr20	3820524	3828838
ENSG00000088888	chr20	3846799	3876123
ENSG00000125779	chr20	3888839	3929882
ENSG00000101236	chr20	3927309	4015558
ENSG00000088826	chr20	4120980	4187747
ENSG00000171867	chr20	4686350	4701590
ENSG00000089057	chr20	4852356	5010293
ENSG00000089063	chr20	5068232	5113103
ENSG00000132646	chr20	5114953	5126626
ENSG00000101290	chr20	5126879	5197887
ENSG00000125772	chr20	5544439	5611006
ENSG00000171984	chr20	5750393	5864395
ENSG00000125885	chr20	5950652	5998977
ENSG00000088766	chr20	6006093	6040053
ENSG00000101311	chr20	6074845	6123544
ENSG00000125827	chr20	7977346	8019805
ENSG00000182621	chr20	8077251	8968360
ENSG00000101333	chr20	9068763	9481242
ENSG00000125863	chr20	10401009	10434222
ENSG00000101384	chr20	10637684	10673999
ENSG00000224961	chr20	10696949	10754033
ENSG00000132640	chr20	11890723	11926609
ENSG00000089123	chr20	13389392	13638932
ENSG00000089048	chr20	13714322	13784886
ENSG00000125848	chr20	14322985	14337614
ENSG00000089177	chr20	16272104	16573434
ENSG00000125870	chr20	16729961	16742564
ENSG00000125868	chr20	17570075	17609919
ENSG00000125844	chr20	17613678	17682295
ENSG00000089006	chr20	17941597	17968980
ENSG00000125850	chr20	17956979	18059188
ENSG00000125871	chr20	17969018	17991122
ENSG00000232838	chr20	18137863	18143169
ENSG00000149474	chr20	18138118	18188387
ENSG00000132664	chr20	18467389	18484646
ENSG00000089050	chr20	18486540	18497225
ENSG00000101310	chr20	18507520	18561415
ENSG00000232388	chr20	18567347	18569563
ENSG00000125821	chr20	18587942	18766644
ENSG00000132669	chr20	19757606	20002459
ENSG00000173418	chr20	20017310	20033655
ENSG00000101343	chr20	20034368	20056046
ENSG00000188559	chr20	20389530	20712644
ENSG00000088970	chr20	21125983	21246622
ENSG00000088930	chr20	21303331	21389825
ENSG00000125810	chr20	23079360	23086324
ENSG00000132661	chr20	23350791	23354771
ENSG00000125812	chr20	23362182	23373062
ENSG00000101439	chr20	23626706	23638473
ENSG00000170373	chr20	23747553	23751268
ENSG00000274173	chr20	24931840	24932983
ENSG00000101474	chr20	24962925	24992751
ENSG00000154930	chr20	25006230	25058980
ENSG00000197586	chr20	25195693	25228075
ENSG00000100994	chr20	25248085	25298012
ENSG00000100997	chr20	25294742	25390835
ENSG00000101004	chr20	25452697	25585531
ENSG00000130684	chr20	25673195	25696853
ENSG00000101294	chr20	31514410	31577923
ENSG00000125968	chr20	31605283	31606515
ENSG00000171552	chr20	31664452	31723989
ENSG00000088356	chr20	31944337	31952046
ENSG00000101337	chr20	32109714	32167258
ENSG00000126003	chr20	32192504	32207743
ENSG00000101346	chr20	32207880	32238658
ENSG00000101350	chr20	32277651	32335011
ENSG00000171456	chr20	32358330	32439319
ENSG00000197183	chr20	32443059	32585074
ENSG00000149600	chr20	32702691	32743997
ENSG00000101367	chr20	32819954	32850405
ENSG00000260257	chr20	32856621	32858751
ENSG00000101391	chr20	33358839	33401561
ENSG00000101400	chr20	33407957	33443763
ENSG00000078699	chr20	33490075	33650036
ENSG00000125967	chr20	33657087	33674463
ENSG00000182584	chr20	33666498	33668525
ENSG00000101417	chr20	33702758	33720319
ENSG00000101421	chr20	33811348	33854366
ENSG00000285230	chr20	33980679	33994357
ENSG00000125970	chr20	33993646	34108308
ENSG00000125977	chr20	34088309	34112243
ENSG00000101444	chr20	34280268	34311802
ENSG00000078747	chr20	34363241	34540748
ENSG00000125971	chr20	34516409	34540958
ENSG00000101460	chr20	34546854	34560345
ENSG00000101464	chr20	34560542	34698790
ENSG00000198646	chr20	34689097	34825651
ENSG00000078804	chr20	34704339	34713439
ENSG00000131067	chr20	34844720	34872856
ENSG00000131069	chr20	34872146	34927962
ENSG00000100983	chr20	34928432	34956027
ENSG00000100991	chr20	35002404	35092807
ENSG00000088298	chr20	35115364	35147336
ENSG00000126005	chr20	35201745	35278131
ENSG00000242372	chr20	35278911	35284985
ENSG00000101019	chr20	35302566	35412031
ENSG00000126001	chr20	35455164	35519280
ENSG00000125991	chr20	35542021	35557634
ENSG00000214078	chr20	35626031	35664956
ENSG00000244462	chr20	35648925	35664956
ENSG00000244005	chr20	35668052	35699355
ENSG00000125995	chr20	35699272	35700984
ENSG00000131051	chr20	35701347	35742312
ENSG00000025293	chr20	35771974	35950370
ENSG00000171222	chr20	35953617	35959472
ENSG00000149646	chr20	35954564	36030700
ENSG00000260032	chr20	36045618	36051018
ENSG00000088367	chr20	36091504	36232799
ENSG00000131043	chr20	36236459	36270918
ENSG00000080845	chr20	36306336	36528637
ENSG00000101335	chr20	36541497	36551447
ENSG00000118707	chr20	36573488	36593950
ENSG00000101084	chr20	36605779	36612557
ENSG00000101079	chr20	36651766	36746090
ENSG00000149636	chr20	36751791	36773818
ENSG00000149639	chr20	36777447	36863538
ENSG00000101347	chr20	36890229	36951843
ENSG00000118705	chr20	37178410	37241619
ENSG00000101363	chr20	37289638	37317260
ENSG00000197122	chr20	37344685	37406050
ENSG00000166619	chr20	37492472	37527931
ENSG00000132792	chr20	37693955	37872129
ENSG00000132821	chr20	37903111	37945350
ENSG00000101407	chr20	37983007	38033461
ENSG00000101413	chr20	38033725	38127780
ENSG00000198959	chr20	38127385	38166578
ENSG00000170471	chr20	38472816	38578859
ENSG00000204103	chr20	40685848	40689236
ENSG00000198900	chr20	41028822	41124487
ENSG00000124181	chr20	41136960	41196801
ENSG00000174306	chr20	41178448	41317672
ENSG00000124177	chr20	41402083	41618384
ENSG00000124193	chr20	43457893	43466046
ENSG00000101052	chr20	43590937	43647299
ENSG00000132823	chr20	44195939	44210771
ENSG00000223891	chr20	44210907	44226027
ENSG00000197296	chr20	44302840	44311202
ENSG00000124120	chr20	44475874	44494603
ENSG00000132824	chr20	44496221	44522085
ENSG00000168734	chr20	44531785	44624247
ENSG00000166913	chr20	44885702	44908532
ENSG00000025772	chr20	44942130	44960397
ENSG00000101109	chr20	44966479	45080021
ENSG00000124107	chr20	45252239	45254564
ENSG00000124145	chr20	45325288	45348424
ENSG00000204070	chr20	45361937	45376798
ENSG00000124155	chr20	45416084	45456934
ENSG00000101443	chr20	45469753	45481532
ENSG00000101457	chr20	45791954	45811427
ENSG00000124104	chr20	45833799	45843276
ENSG00000101473	chr20	45841721	45857405
ENSG00000064601	chr20	45890144	45898820
ENSG00000100979	chr20	45898621	45912155
ENSG00000100982	chr20	45934683	45948023
ENSG00000198026	chr20	45948660	45972203
ENSG00000124160	chr20	46060991	46089962
ENSG00000101017	chr20	46118278	46129863
ENSG00000080189	chr20	46345980	46364458
ENSG00000062598	chr20	46366050	46432985
ENSG00000198185	chr20	46499630	46513559
ENSG00000158296	chr20	46557823	46684467
ENSG00000172315	chr20	46684365	46689444
ENSG00000197496	chr20	46709649	46736347
ENSG00000064655	chr20	46894624	47188844
ENSG00000101040	chr20	47209214	47356889
ENSG00000124151	chr20	47501887	47656877
ENSG00000124198	chr20	48921711	49036693
ENSG00000124207	chr20	49046246	49096960
ENSG00000124214	chr20	49113339	49188367
ENSG00000124228	chr20	49219295	49244077
ENSG00000124201	chr20	49237946	49278426
ENSG00000177410	chr20	49278178	49299600
ENSG00000124212	chr20	49503874	49568137
ENSG00000158470	chr20	49632945	49713878
ENSG00000197818	chr20	49812713	49892242
ENSG00000158480	chr20	49903391	49915529
ENSG00000124226	chr20	49936336	49953885
ENSG00000244687	chr20	50081124	50115959
ENSG00000240849	chr20	50118254	50153734
ENSG00000172216	chr20	50190830	50192668
ENSG00000196396	chr20	50510321	50585241
ENSG00000124171	chr20	50731580	50756795
ENSG00000124243	chr20	50794894	50882676
ENSG00000101126	chr20	50888916	50931437
ENSG00000000419	chr20	50934867	50958555
ENSG00000124217	chr20	50958818	50963929
ENSG00000054793	chr20	51596514	51768390
ENSG00000020256	chr20	52051663	52204308
ENSG00000182463	chr20	52972358	53495330
ENSG00000171940	chr20	53567065	53609907
ENSG00000064787	chr20	53936777	54070594
ENSG00000101132	chr20	54208087	54228052
ENSG00000124098	chr20	56358974	56368663
ENSG00000101138	chr20	56392371	56406362
ENSG00000022277	chr20	56468585	56519449
ENSG00000087510	chr20	56629306	56639283
ENSG00000101146	chr20	57351223	57379211
ENSG00000124225	chr20	57648392	57711536
ENSG00000278709	chr20	57710156	57712780
ENSG00000124209	chr20	58309715	58367507
ENSG00000124164	chr20	58389229	58451101
ENSG00000124222	chr20	58651253	58679526
ENSG00000215440	chr20	58689131	58719238
ENSG00000087460	chr20	58839718	58911192
ENSG00000101158	chr20	58981208	58995133
ENSG00000101160	chr20	58995185	59007254
ENSG00000124172	chr20	59025475	59032345
ENSG00000101166	chr20	59033145	59042809
ENSG00000196227	chr20	59933764	59948680
ENSG00000132825	chr20	59936663	59940305
ENSG00000124215	chr20	59958423	60034011
ENSG00000130699	chr20	61953469	62065810
ENSG00000149657	chr20	62122461	62135374
ENSG00000101182	chr20	62136733	62143440
ENSG00000184402	chr20	62143769	62182514
ENSG00000101181	chr20	62183029	62203568
ENSG00000130703	chr20	62231922	62296213
ENSG00000130706	chr20	62302093	62308862
ENSG00000130702	chr20	62307955	62367312
ENSG00000273619	chr20	62386303	62386970
ENSG00000171858	chr20	62387103	62388520
ENSG00000101189	chr20	62796473	62801729
ENSG00000060491	chr20	62804835	62814000
ENSG00000101191	chr20	62877738	62937952
ENSG00000101193	chr20	62938147	62948475
ENSG00000149658	chr20	63195429	63216139
ENSG00000101199	chr20	63272785	63289790
ENSG00000125534	chr20	63520765	63522206
ENSG00000130589	chr20	63558086	63574239
ENSG00000101216	chr20	63587602	63627101
ENSG00000232442	chr20	63627227	63628824
ENSG00000197457	chr20	63639705	63657682
ENSG00000101246	chr20	63698642	63708025
ENSG00000125520	chr20	63739776	63744050
ENSG00000101150	chr20	63865228	63891545
ENSG00000101152	chr20	63895126	63936031
ENSG00000198276	chr20	63939829	63956416
ENSG00000196700	chr20	63956704	63969930
ENSG00000101161	chr20	63981132	64033100
ENSG00000171703	chr20	64049836	64072347
ENSG00000171700	chr20	64073181	64079988
ENSG00000203880	chr20	64255695	64287821
ENSG00000275464	chr21	5130871	5154658
ENSG00000280145	chr21	6630182	6670695
ENSG00000155304	chr21	14371115	14383484
ENSG00000180530	chr21	14961235	15065936
ENSG00000155313	chr21	15730025	15880069
ENSG00000215386	chr21	15928296	16645467
ENSG00000154639	chr21	17513043	17593579
ENSG00000154640	chr21	17593653	17612945
ENSG00000154719	chr21	25585656	25607517
ENSG00000154723	chr21	25716503	25735673
ENSG00000154727	chr21	25734570	25772460
ENSG00000142192	chr21	25880550	26171128
ENSG00000154734	chr21	26835755	26845409
ENSG00000156239	chr21	28872191	28885371
ENSG00000198862	chr21	28928144	28992956
ENSG00000156253	chr21	29004384	29019360
ENSG00000156256	chr21	29024629	29054488
ENSG00000156261	chr21	29055805	29073797
ENSG00000156273	chr21	29194071	29630751
ENSG00000156284	chr21	30214006	30216097
ENSG00000142168	chr21	31659666	31668931
ENSG00000156304	chr21	31671000	31732118
ENSG00000159055	chr21	32268228	32279049
ENSG00000142207	chr21	32311018	32393012
ENSG00000256073	chr21	32393130	32393960
ENSG00000166979	chr21	32412006	32515397
ENSG00000159079	chr21	32592079	32612603
ENSG00000159086	chr21	32733899	32771792
ENSG00000159110	chr21	33229901	33265675
ENSG00000243646	chr21	33266367	33310187
ENSG00000142166	chr21	33324429	33359864
ENSG00000159128	chr21	33402896	33479348
ENSG00000142188	chr21	33432485	33479974
ENSG00000159131	chr21	33503931	33543491
ENSG00000159140	chr21	33543038	33577481
ENSG00000205758	chr21	33589341	33643926
ENSG00000205726	chr21	33642400	33899861
ENSG00000241837	chr21	33903453	33915814
ENSG00000237945	chr21	33915534	33977691
ENSG00000243927	chr21	34073224	34143034
ENSG00000198743	chr21	34073578	34106260
ENSG00000159200	chr21	34513142	34615113
ENSG00000159216	chr21	34787801	36004667
ENSG00000185917	chr21	36034541	36079389
ENSG00000159228	chr21	36069941	36073166
ENSG00000159231	chr21	36135079	36146562
ENSG00000142197	chr21	36156782	36294274
ENSG00000159256	chr21	36320189	36386148
ENSG00000159263	chr21	36699115	36749917
ENSG00000159267	chr21	36750888	36990236
ENSG00000185808	chr21	37059170	37073170
ENSG00000182670	chr21	37073226	37203112
ENSG00000157538	chr21	37223420	37267919
ENSG00000157540	chr21	37365573	37526358
ENSG00000157557	chr21	38805183	38824955
ENSG00000183527	chr21	39174769	39183488
ENSG00000185658	chr21	39184176	39321559
ENSG00000205581	chr21	39342315	39349647
ENSG00000182093	chr21	39377698	39428528
ENSG00000183036	chr21	39867438	39929397
ENSG00000182240	chr21	41167801	41282530
ENSG00000183844	chr21	41304212	41357727
ENSG00000184012	chr21	41464305	41531116
ENSG00000183421	chr21	41739369	41767089
ENSG00000157617	chr21	41885112	41954018
ENSG00000173276	chr21	41986831	42010387
ENSG00000160179	chr21	42199689	42297244
ENSG00000160180	chr21	42311667	42315651
ENSG00000160182	chr21	42362282	42366535
ENSG00000160188	chr21	42472486	42496246
ENSG00000160190	chr21	42496008	42581440
ENSG00000160191	chr21	42653621	42775509
ENSG00000160194	chr21	42879644	42913304
ENSG00000160199	chr21	42974510	43033931
ENSG00000160208	chr21	43659560	43696079
ENSG00000160209	chr21	43719094	43762307
ENSG00000160213	chr21	43772511	43776318
ENSG00000160214	chr21	43789513	43805293
ENSG00000160216	chr21	43865223	43987592
ENSG00000141959	chr21	44300051	44327376
ENSG00000160226	chr21	44328944	44339402
ENSG00000184787	chr21	44768580	44801826
ENSG00000184900	chr21	44805617	44818779
ENSG00000183255	chr21	44849585	44873903
ENSG00000160255	chr21	44885953	44931989
ENSG00000160256	chr21	44940012	44976989
ENSG00000197381	chr21	45073853	45226560
ENSG00000186866	chr21	45263928	45287898
ENSG00000182871	chr21	45405165	45513720
ENSG00000173638	chr21	45493572	45573365
